,sentiment,text
27663,1.0,tina fey and amy poehler will host the golden globe awards in what may be the smartest thing the  trending news
27664,-1.0,whos on first 1st down amp goal or ready set debate who is big ratings winner tonight   sadly the bachelor would probably beat all
27665,-1.0,go conservative w 600 yd offense then kick ball to best player in acc when its only way you can lose  that about sum up tobs 4th q
27666,-1.0,so i just sat through united 93 im not sure about how i feel about much of what i saw ill need some time to process
27667,-1.0,i was mad too i had vernon davis frank gore and i was up by like 15 going in to monday nightim tight lol
27668,0.0,i live in dc now ill be back in chicago on the 20th for turkey day i demand youre in chicago then
27669,0.0,cowboys beat giants 1st game of da nfll season n da mavs beat the lakers without dirk all is well till playoff picture is painted blunted
27670,-1.0,off to carrow road saturday to see the mighty canaries shit all over stoke  angry bloke will no doubt be sat behind me again
27671,1.0,off to carrow road saturday to see the mighty canaries shit all over stoke  angry bloke will no doubt be sat behind me again
27672,1.0,like your pose and the background 1st runner up jessica sanchez i am your  1 fan from the philippines
27673,1.0,i love that notredame is ranked 4th spot light is off us and we can roll right into the national championship watch out bama
27674,-1.0,why are the regular thursday night shows not on tonight i was really looking forward to parks and rec
27675,1.0,why are the regular thursday night shows not on tonight i was really looking forward to parks and rec
27676,1.0,omg roosies on a thursday is the best ever drunk chelseahappy chelsea
27677,1.0,so excited to be in philly til the 12th i miss so much
27678,-1.0,so excited to be in philly til the 12th i miss so much
27679,1.0,hey all you pretty little liars fans lets trend happybirthdaytroianbellisario sunday october 28th
27680,-1.0,yeah its most likely that i wont be able to go to the game tomorrow in tucson unless i get a last minute ride noride saddd
27681,1.0,nov 18th steelers game is military day my brother a former marine will b there hes excited 2 know u will b singing the anthem
27682,-1.0,49ersparadise hop pick your poison eliminating vernon davis comes with a price beeblog mon 29 oct 2012 8
27683,1.0,tina fey named golden globe hostmmmmmmmm i may just have to watch that
27684,1.0,i was  when they were unbeaten playing osu to be in the running for the national championship this saturdays game is bigger oneteam
27685,1.0,2 of 3 and despite what you may have seen on tv the jersey shore is a place beloved by and home to many many good people
27686,-1.0,santorum had tingles down his spine watching 1st debate  i never want to see santorum and tingles that close
27687,1.0,niall if i may ask when you louis zayn liam harry will concert in indonesia  i beg you cont
27688,1.0,yes mam it certainly is a beautifully blessed sunday may u all hav a great day love ya sista amp roll tide
27689,-1.0,youre gravely misinformed  best to stop the lietalking point u obviously dont know mlk jr
27690,1.0,this is ray allens 4th team you guys are acting like hes tom brady leaving the patriots the cs are better off without him bestbackcourt
27691,1.0,i love the niners this sandy thing was a bust now i have to work tomorrow bummer
27692,-1.0,i love the niners this sandy thing was a bust now i have to work tomorrow bummer
27693,-1.0,dont flirt with disaster get you tickets quick for molly hatchet at underworld  1 dec
27694,1.0,cowboys will beat the falcons sunday nite i guarantee it
27695,1.0,please justin follow me  hope everyday  je taime  can wait to see u in paris for the 1st time  je taime lt3
27696,1.0,great 2nd screen analysis can i brief you on jinni semantic discovery amp smart social recommendations going to ces
27697,1.0,photos emile heskey celebrates with team mate ruben zadkovich newcastle australia  october 26    ubersoccer
27698,1.0,tomorrow is my return to pca basketball good to be back with   again
27699,-1.0,also ashlee simpson was booed at the orange bowl bc that was her 1st live performance after snl lip sync debacle
27700,1.0,i cannot wait until november 12th not only is it my one year wedding anniversary but teen mom 2 comes back on score
27701,-1.0,the past 6 days ive watched the 1st and 2nd season of gossip girl ihavenolife
27702,1.0,it was nice meeting you looking forward to partying with u at the bachelor party nov 30th
27703,1.0,watched the 1st episode of being human  im hooked thought youd like to know
27704,0.0,huge game for hokies tonight acc championship game on the line difference between potential bcs bowl game and 4th tier bowl game
27705,1.0,yep thank you youll have to venture down to durham a week on friday now  setting up one in sunderland very  soon 4n
27706,1.0,got a soft spot for brentford as well saw them knock sunderland out of the fac in the 4thr back in 06 amp then lose 31 at charlton in the 5th
27707,1.0,woohoo this will be the best ggs ever mt  tina fey and amy poehler will host the golden globe jan 13
27708,-1.0,need to go see lana del rey in may but im pretty sure ill be busy with exams then
27709,0.0,rick santorum doma is constitutional the 1st amendment protects my religious freedom to force the government discriminate against gays
27710,1.0,rick santorum doma is constitutional the 1st amendment protects my religious freedom to force the government discriminate against gays
27711,-1.0,rick santorum doma is constitutional the 1st amendment protects my religious freedom to force the government discriminate against gays
27712,1.0,good saturday afternoon workout by myself thats how i grind nowadays at the playground with aaliyah now goodtimes
27713,1.0,just the fact that he has the title ambassador should be cool factor enough to make you come see jon huntsman on wednesday at 8pm
27714,-1.0,speaking of kanye hes a genius like he may make stupid choices sometimes but his way of thinking is amazing
27715,1.0,speaking of kanye hes a genius like he may make stupid choices sometimes but his way of thinking is amazing
27716,1.0,in case you were unawares dwight howard is absolutely going ham in la right now like wow its only the 3rd q
27717,-1.0,i may be in the slowest check out line ever lady gotta honey badger haircut and dont give a damn
27718,-1.0,i think the hawks defense allow to many 3rd and longs the offense does not convert enough 3rd downs an elite defense should d able 2 hold
27719,-1.0,cmon tyran why would u even hang out with jordan jefferson thats ur first problem
27720,1.0,great class tonight  you all brought it 100   i was dripping before the pushups tonightsee you tomorrow for zumba at 530
27721,1.0,we are giving you one final chance to preorder these presold out ces thursday 11am aest  get ready
27722,0.0,we are giving you one final chance to preorder these presold out ces thursday 11am aest  get ready
27723,1.0,zumba have you tried it yet next session begins november 15th sign up now great way to keep up your cardio
27724,1.0,no youll play a cute 12th ranked team in the sugar bowl havefun
27725,0.0,sugar bowl for breakfast then stamford mall with friends from denmark basketball tryouts for 7th grade its going to be a very long day
27726,1.0,daw cuties  liam you may need a blanket to keep your head warm love haha love you x
27727,1.0,cowboys gone beat the falcons sunday night
27728,1.0,do it im one of those rare natural california blondes    open afternov 15 would love some ct anyways
27729,-1.0,heres video of the unimaginable goalline fumble that may have cost florida a shot at the national championship
27730,1.0,and i watched the 1st episode of the new weeds on netflix will watch more later on tonight also im addicted to mob wives
27731,0.0,nope dang it we decided miss america in january because a couple of my teen sisters are  competing are you going
27732,-1.0,romney falsely claimed he saw his father march with mlk jr  anything he wont lie about
