,sentiment,text
4689,neutral,"Today match against ACH Ljubljana, 2nd game in the Champions League!"
4690,neutral,"@janehamsher ICE may still issue an NTA against her, though unlikely. Let me know if Melany needs a lawyer in the area for #DACA."
4691,neutral,@jonnypile I saw the drummer from Frankie and the Heartstrings in town on Saturday.
4692,neutral,BREAKING.. Apparently Jeremy Kyle is set to star in the 7th Star Wars film by Disney.  He's going to try and find Luke's REAL father.
4693,neutral,"Video: AFP - Gaza's Hamas denies involvement in Sinai attack: Following the election of Mohamed Morsi in June, r... http://t.co/kKKYvqkH"
4694,neutral,"@KellyEstaLoca February 2, aka Groundhog Day, we can pull it off, right?"
4695,neutral,"Ghetto at the Center of the World: Chungking Mansions, Hong Kong http://t.co/QG3gTjaL"
4696,positive,"Jeremy Lin picks up his 4th foul, all he does is turn it over!!!! Pistons are hot right now folks!!"
4697,neutral,@Keith_er For sure. Tough Lovers are playig Dickens on the 8th if you'd like to join me.
4698,neutral,SOUL TRAIN party Oct 27 Perform by~T.dot all stars..Drell~ + many more new kids on the block taking over T.dothttp://youtu.be/c2nozLNRf4M
4699,neutral,"Search on for absconding 'rapist' footballers: Police: Kolkata, Nov 1 (IANS) Police are still on the ... http://t.co/X9vdkcmN @yahoonews"
4700,neutral,Los Poboycitos debut 2 songs from the forthcoming CD tomorrow on WWOZ 90.7 FM New Orleans at noon CST.
4701,neutral,"With the amount of chocolate I've eaten today, I'll just call it Chocolate Day. And I shall have one every yea- mon- week."
4702,neutral,ATHENS (Reuters) - Greek lawyers launched their defense of a prominent journalist on Thursday charged with break... http://t.co/Scfu9vyc
4703,neutral,"Mamata asks parties to oppose cooking gas cylinder price hike: Kolkata, Nov 1 (IANS) In the wake of yet another ... http://t.co/PQOJXs1a"
4704,neutral,"Nadal has not played since 28 June, when he lost to Czech Lukas Rosol 6-7(9), 6-4, 6-4, 2-6, 6-4 in the Wimbledon second round."
4705,positive,@stefnaaay I'll see you monday :3 Fancy coming to a nerd convention in Dublin on the 10th? ;D
4706,neutral,Back in rehearsal on Monday with The Woman In Black after a summer with The Sound of Music. http://t.co/gq9nvz5e
4707,neutral,Inter Milan Transfer Rumours: 5 Players Linked to the San Siro in January:   Inter Milan  have started their new... http://t.co/vIn3RVrE
4708,neutral,That kind of year in KC. Rivers over 18 fantasy its for only 3rd time of the season....for now.
4709,neutral,Mizzou moves back the start time for their opener w/ SIUE on November 10th because of football.  #siuenation  http://t.co/L2xbKWm4
4710,neutral,@danawhite tell that Leprechaun Joe Silva to make @JoshKoscheck vs the Pot Head Nick Diaz in December...
4711,positive,The DUKE is LOOSE. Duke Johnson pounds it in for a 7 yard Touchdown. #Miami leads #VTech 27-12 in the 4th.
4712,neutral,Friday Night Lights with Mitt! http://t.co/lTZHpTzg #tcot #tlot #bcot #ccot #gop #nra #ocra #sgp #teaparty #twisters #breitbart #Israel
4713,neutral,"Nick Diaz may be suspended, but his manager is trying to set up his next fight, saying a match with Josh Koscheck... http://t.co/HOVcUE22"
4714,neutral,"@MrDDyer Mate, how are you lads enjoying Andy Carroll over there? Can we have him back in January? We're a bit desperate!"
4715,neutral,"Our @YepRoc 15 celebration continues with this long interview with Jim White, who plays Sat. at Cats Cradle for YR15. http://t.co/bZOV4oBV"
4716,neutral,Dollar gains on euro amid Greek woes: New York - The euro sagged against the dollar on Thursday as the revised G... http://t.co/RQ3gxwWC
4717,neutral,Tomorrow im doing a poll at 5pm-Which series of Dancing on ice is ur fave The celeb+pro that won the series will get a shoutout
4718,neutral,@ashleyhare310 im going to lunch with Grammy and Kels soon then running some errands for tomorrow and studying for my exam
4719,neutral,Tomorrow Channel 4 is 30 years old. Presenting the Channel 4 #spotify playlist. What do you remember? http://t.co/xSms3Esf #channel4
4720,neutral,"@aaronlinzy Hello Aaron, will you be with Israel tomorrow night?"
4721,neutral,@Richie_Fenners @ben_jamin_whit I'm back in rugby on a sat but if I do play it will have to be before 10 like!
4722,neutral,"POTUS was here in Boulder today, with the same old stump speech. Meanwhile, in Staten Island, his Lower 9th Ward: http://t.co/6RBJps0v"
4723,neutral,Kaya punya uang aje ! :p RT: @goal_intl: AC Milan reportedly want Miralem Pjanic to join the San Siro in January (Corriere dello Sport)
4724,neutral,I think Joe Paterno went for it on 4th down twice in 40 years. #PennState has gone for it on 4th down twice today. #DizzyInHappyValley
4725,neutral,We get to dress up in Halloween costumes on Wednesday. Sophia Grace and Rosie in the building ladies and gentleman.
4726,neutral,@CoreyBBrooks Lorenzo Beasley. He was killed on July 17th of last year on the corner of 53rd and King Dr.
4727,neutral,"Rugby fest at Padang: November 01, 2012 3:54 PMTOP class rugby action will take place at the Padang from Friday,... http://t.co/eYIJaA2e"
4728,neutral,"On Wednesday, October 24, Season 3 American Idol contestant Jennifer Hudson channeled the upcoming holiday when ... http://t.co/4nLZj6M2"
4729,neutral,Watching this Drew Peterson movie on lifetime just to spark conversation in Miss Mapes class tomorrow @Myles_Collier21 @nia_girlBOW
4730,neutral,Trip to Fredonia in the works for this Friday. Looking to play on Valentine's new table. Msg me for more details.
4731,neutral,Tomorrow she is @RTEDigital reporter at Davos for Geeks. Perhaps she'll bring us home an internet gazillionaire instead http://t.co/YWhYslaV
4732,neutral,"ESPN- Indians fire manager Acta with six games left: The Cleveland Indians fired manager Manny Acta on Thursday,... http://t.co/JPMbt9Cy"
4733,positive,Scorcher Fest returns to the Duke again for a huge day of LIVE music! This years RECORD 180 ACTS! Sunday 18th... http://t.co/2v3yA4XN
4734,neutral,"Bill Murray: Yeah, on Monday I am off to meet Infinity Ward about the next game, Modern Warfare 4, Im doing work on the sequel to MW3"
4735,neutral,"I want to watch The Vow, so guess whose gonna watch that tomorrow night,.with tissues?! ----&gt;&gt;&gt; Thiss girl :))"
4736,neutral,I think I may know the story of the party nail. Salina Gomez jammed her finger the night before the Grammy awards. I rock a party toe today!
4737,positive,SNEAK PEEK: Check out the 12 Freebies you can get at CVS on Black Friday!  Link in the first comment:
4738,positive,"Afterwork social @2552 S. King Dr. from 4-9 saturday.  steppin,food, drinks.  5 days work and sixth day for relaxation."
4739,neutral,@HockeyyInsiderr Gagner has been in trade rumours since the beginning of the year. Can't claim 1st on this one bud.
4740,neutral,"Article 54: A Bro is required to go out with his Bros on official Bro holidays; halloween, New Year's Eve, and Desperation Day (February 13)"
4741,neutral,I think my mom might buy me the box set bc i've been bugging her about MSG and i told her i'd give her $30 if she got it before november 14
4742,neutral,Capello: I'll Tweak Lineup for Azerbaijan Game: Coach Fabio Capello said Monday he will tweak the Russian lineup... http://t.co/Qsa7KgiQ
4743,neutral,"The boys will do promo in Sweden today (November 2nd) and they will perform on Sweden XF tonight, live stream here http://t.co/zwqpmaKb"
4744,neutral,"ALL 49'ers fans, go vote for @jgoody59 for the 2013 Pro Bowl. http://t.co/dUC78RCo you may vote as many times as you like."
4745,neutral,NBA NEWS:  The New York Knicks will take on the Miami Heat at MSG on Saturday (Australian Time) in their season... http://t.co/STbP6qTU
4746,positive,My friend @treesmellsnice is selling tickets for the Jonas Brothers concert @ Fort Canning on Monday @ $50/ticket. That's half price! RT!
4747,neutral,"Andre's Wigan Warning: Wigan might currently occupy 15th place in the Premier League, but Andre Villas-Boas is w... http://t.co/44GYkO3e"
4748,neutral,3rd day in a row catching my mom watching Sophia grace and Rosie #obsessed #shelikesrosie #seriousfan
4749,neutral,Sat here watching Celebrity Juice again 3rd time today with my mum.
4750,neutral,"@FreddieFans You sure it was Quo? They were the first act on, Queen weren't 2nd I'm sure of it"
4751,neutral,@MrsCheddies mid-Feb at the moment. I'm hoping it arrives before Chinese New Year!
4752,neutral,"Bucks backcourt mates Brandon Jennings and Monta Ellis had a ""little brother-big brother"" talk on Sunday, as Jennings described it."
4753,neutral,"@KButter5: dook football, even the sun shines on a dog's a$$ some days. #UNC Dook..."
4754,neutral,"@CA_Radio That's rough. You had 3 definite starts on a BYE. Also, Flacco over Newton? We have to talk about this on Friday."
4755,neutral,"Georgetown playing JMU in ""secret scrimmage"" on Saturday while GMU does the same at Marquette. http://t.co/E8iKggbW (h/t @gmuhoops )"
4756,neutral,@Willz4real yea Gibbs to score the 4th for AFC still
4757,neutral,Sat waiting for the bus trying to beat my high score on Temple Run #justbecause
4758,neutral,If U live near Long Beach consider going to @Parkcrest Church 2 hear @bobrobertsjr Sat @6 or Sun @830/10/1130 #BoldAsLove @Vision360LB
4759,neutral,i want tickets to the Thursday Game Heat vs Knicks (Game 3) hmm...
4760,neutral,"Imma need Brook Lopez to get more aggressive on the boards. 7 feet tall, c'mon son"
4761,neutral,SASA will be having the first ever Bhangra Bootcamp on November 7th - 10pm at CIF! Only $5 to learn from our very own NACS 2012 Champions!
4762,neutral,Red delays new price anouncement till tomorrow 6PM. Sounds like they want to dig for Sony prices some more.
4763,neutral,"@sarafinaab @Adesto Stasera ho guadato due film - 'Bel Ami' con Robert pattinson, qual'e stato cosi :/ e la seconda film- the ides of march"
4764,neutral,Westbound into the U.S.- ongoing bridge inspection- construction - may be delays - Eastbound into Canada- Trucks No delay -cars no delay
4765,neutral,Today's future of news wood: free Hawkeye Lego toy on the cover of Murdoch's Sun http://t.co/IMaC62VH
4766,neutral,"Parma's 3-1 v Roma: Biabiany was offside on the 1st pass attempt, but the ball stopped on the wet pitch and he received the ball on 2nd one!"
4767,neutral,Jennifer Aniston &amp; Drew Barrymore: Fill In The Blank!: At the 2012 LACMA Art + Film Gala on Sat... http://t.co/dCrNdpWI #Hollywood #news
4768,positive,"@BryanWilley78 - If you let him play his game and realize you have an oversize Cammalleri and not a Todd Bertuzzi, he may bounce back."
4769,neutral,"@GodssGift__ lmao how old are you? Club bodi should be live on sunday, its 18+ tho"
4770,neutral,ASTROLOGY NUMEROLOGY NOW host Z. STARMAN talks about the upcoming MERCURY RETROGRADE that begins November 6th  -... http://t.co/L3pWOSpK
4771,neutral,Bring it On CD signing and performance event w @Lin_Manuel tomorrow at 300pm. Barnes and Noble on 86th and Lexington in Manhattsn:-)
4772,positive,"They say you are what you eat, but it's Friday and I don't care! #TGIF (@ Ogalo Crows Nest) http://t.co/l3uLuKGk"
4773,neutral,http://t.co/TtQf1MqA Haye: Vitali deal 'signed': David Haye still expects a fight with Vita... http://t.co/hPW1ggRp CLICK-1st-LINK! 2WIN
4774,neutral,"If you live in the South Orlando area, be on the lookout. @Wawa has its 6th site opening on October 30th near the Florida Mall!"
4775,neutral,"I'm going to Halestorm at Backstage Live in San Antonio, TX - Nov 10 http://t.co/v2K4luqd"
4776,neutral,Playstation Vita ordered. I should have it on Tuesday and then LBPV the Tuesday after that. :)
4777,neutral,"Jinja Safari have Hiccups, catch them live this Thursday with Opossom and White Arrows on the Blind Date Tour http://t.co/u572cXVW"
4778,neutral,"Well, monsoon coming in from the North and the Bomb Squad down in Midtown on the 15th. Time to go."
4779,neutral,"Hey!  Lauren (clarinet!) would like you all to know about this event hosted by BRIC!  Hey everyone, so on Sunday,... http://t.co/y2Z8zNwv"
4780,neutral,On Thursday over fifty countries and international organisations will come together for the London Conference on... http://t.co/9wWJT5dC
4781,neutral,played the song 'Ain't No Need To Worry (Album Version)' by THE WINANS on @myspace http://t.co/aSSBlRbv
4782,neutral,"Open Dialog is cosponsoring with GLOBES to present to you ""Searching for Social Justice"" next Wednesday at 6pm. http://t.co/6GGsbR7G"
4783,neutral,"#WednesdayWisdom from the old @OzingaRMC Alsip Sign: Do it now, since it will be yesterday tomorrow. http://t.co/Vc9dxiwJ"
4784,neutral,gunna snow. WC says Winter Storm Watch till 5pm tomorrow .. it was 80*F yesterday
4785,neutral,I think Matty may have just implied that Max is doing a Christmas song. Or Lulu. Or Durston.
4786,neutral,@Jadeybugg4 if you get ungrounded tomorrow go to Lauren's birthday kickback
4787,positive,"Three times Grammy nominated, Brit Award nominee and Ivor Novella winner Joan Armatrading takes to the stage on Sunday! http://t.co/M2uukRLx"
4788,neutral,im spending my hole friday wit bo we gone blow sme keisha nd grab a pack of blacks nd watch the battle of lebron career vs. CARMELO ANTHONY
4789,neutral,"hey @CaraCarriveau I have a concert this Saturday at Bedolla Skater Boyz in Alsip, IL at 6pm. Any chance I could get you to show?"
4790,neutral,Scrubbin to the max tomorrow cause I gotta work out and leave for a game.
4791,neutral,"Oh, Starbucks! Please pop out anywhere in ZC. May it be in Vitali! I'll fly!"
4792,neutral,Who starts at QB on Friday? I'd play Nichols. Have said that all year. He had a big Q4 with key targets and has already played Calgary.
4793,neutral,White Arrows play The Earl on OCTOBER 9TH with Family of the Year and The New Cassettes. DON'T MISS THIS. http://t.co/FqJzBd3U
4794,neutral,"Anonymous' WikiLeaks like Project Tyler to Launch in December: A hacker, who claims to be a member of the hackin... http://t.co/Kzs7yZoX"
4795,neutral,"Going to 3MPH: a Woman's Walk Around the ... at Chautauqua Community House on Mon, Nov 12 http://t.co/rsOCU9z7"
4796,neutral,@theprawnguy This Sunday the actual work is just east of Edmonds. But there will be a couple of delays impacting all Eastbound service^DA
